timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1772684106096,124,resources-0,301,Moved Permanently,Thread Group 1-8,text,true,,579,131,8,8,http://www.simplilearn.com/resources/,124,0,0
1772684106220,128,resources-1,301,Moved Permanently,Thread Group 1-8,text,true,,452,131,8,8,https://www.simplilearn.com/resources/,128,0,0
1772684106349,5203,resources-2,200,OK,Thread Group 1-8,text,true,,311025,130,8,8,https://www.simplilearn.com/resources,440,0,0
1772684106612,5024,resources,200,OK,Thread Group 1-5,text,true,,312056,392,8,8,https://www.simplilearn.com/resources,125,0,0
1772684106612,125,resources-0,301,Moved Permanently,Thread Group 1-5,text,true,,579,131,8,8,http://www.simplilearn.com/resources/,125,0,0
1772684106738,128,resources-1,301,Moved Permanently,Thread Group 1-5,text,true,,452,131,8,8,https://www.simplilearn.com/resources/,128,0,0
1772684106866,4770,resources-2,200,OK,Thread Group 1-5,text,true,,311025,130,8,8,https://www.simplilearn.com/resources,484,0,0
1772684101394,11141,resources,200,OK,Thread Group 1-7,text,true,,312056,392,8,8,https://www.simplilearn.com/resources,113,0,0
1772684101394,113,resources-0,301,Moved Permanently,Thread Group 1-7,text,true,,579,131,8,8,http://www.simplilearn.com/resources/,113,0,0
1772684101507,110,resources-1,301,Moved Permanently,Thread Group 1-7,text,true,,452,131,8,8,https://www.simplilearn.com/resources/,110,0,0
1772684101617,10918,resources-2,200,OK,Thread Group 1-7,text,true,,311025,130,8,8,https://www.simplilearn.com/resources,1256,0,0
1772684101920,10764,simpli,200,OK,Thread Group 1-10,text,true,,532187,242,8,8,https://www.simplilearn.com/,126,0,0
1772684101920,126,simpli-0,301,Moved Permanently,Thread Group 1-10,text,true,,569,121,8,8,http://www.simplilearn.com/,126,0,0
1772684102046,10638,simpli-1,200,OK,Thread Group 1-10,text,true,,531618,121,8,8,https://www.simplilearn.com/,318,0,0
1772684105466,8172,resources,200,OK,Thread Group 1-2,text,true,,312056,392,8,8,https://www.simplilearn.com/resources,136,0,0
1772684105466,136,resources-0,301,Moved Permanently,Thread Group 1-2,text,true,,579,131,8,8,http://www.simplilearn.com/resources/,136,0,0
1772684105602,129,resources-1,301,Moved Permanently,Thread Group 1-2,text,true,,452,131,8,8,https://www.simplilearn.com/resources/,129,0,0
1772684105731,7907,resources-2,200,OK,Thread Group 1-2,text,true,,311025,130,8,8,https://www.simplilearn.com/resources,1147,0,0
1772684102606,11716,training,200,OK,Thread Group 1-6,text,true,,551487,419,8,8,https://www.simplilearn.com/corporate-training,129,0,0
1772684102606,129,training-0,301,Moved Permanently,Thread Group 1-6,text,true,,588,140,8,8,http://www.simplilearn.com/corporate-training/,129,0,0
1772684102735,122,training-1,301,Moved Permanently,Thread Group 1-6,text,true,,996,140,8,8,https://www.simplilearn.com/corporate-training/,122,0,0
1772684102857,11465,training-2,200,OK,Thread Group 1-6,text,true,,549903,139,8,8,https://www.simplilearn.com/corporate-training,363,0,0
1772684103722,10845,training,200,OK,Thread Group 1-3,text,true,,551487,419,7,7,https://www.simplilearn.com/corporate-training,127,0,0
1772684103722,127,training-0,301,Moved Permanently,Thread Group 1-3,text,true,,588,140,7,7,http://www.simplilearn.com/corporate-training/,127,0,0
1772684103849,132,training-1,301,Moved Permanently,Thread Group 1-3,text,true,,996,140,7,7,https://www.simplilearn.com/corporate-training/,132,0,0
1772684103981,10586,training-2,200,OK,Thread Group 1-3,text,true,,549903,139,7,7,https://www.simplilearn.com/corporate-training,371,0,0
1772684107199,9220,simpli,200,OK,Thread Group 1-4,text,true,,532187,242,6,6,https://www.simplilearn.com/,119,0,0
1772684107199,119,simpli-0,301,Moved Permanently,Thread Group 1-4,text,true,,569,121,6,6,http://www.simplilearn.com/,119,0,0
1772684107318,9101,simpli-1,200,OK,Thread Group 1-4,text,true,,531618,121,6,6,https://www.simplilearn.com/,332,0,0
1772684112684,4832,resources,200,OK,Thread Group 1-10,text,true,,312056,392,6,6,https://www.simplilearn.com/resources,414,0,0
1772684112684,414,resources-0,301,Moved Permanently,Thread Group 1-10,text,true,,579,131,6,6,http://www.simplilearn.com/resources/,414,0,0
1772684113098,125,resources-1,301,Moved Permanently,Thread Group 1-10,text,true,,452,131,6,6,https://www.simplilearn.com/resources/,125,0,0
1772684113223,4293,resources-2,200,OK,Thread Group 1-10,text,true,,311025,130,6,6,https://www.simplilearn.com/resources,359,0,0
1772684112535,8048,training,200,OK,Thread Group 1-7,text,true,,551487,419,6,6,https://www.simplilearn.com/corporate-training,144,0,0
1772684112535,144,training-0,301,Moved Permanently,Thread Group 1-7,text,true,,588,140,6,6,http://www.simplilearn.com/corporate-training/,144,0,0
1772684112679,128,training-1,301,Moved Permanently,Thread Group 1-7,text,true,,996,140,6,6,https://www.simplilearn.com/corporate-training/,128,0,0
1772684112807,7776,training-2,200,OK,Thread Group 1-7,text,true,,549903,139,6,6,https://www.simplilearn.com/corporate-training,359,0,0
1772684111553,9502,training,200,OK,Thread Group 1-8,text,true,,551487,419,5,5,https://www.simplilearn.com/corporate-training,131,0,0
1772684111553,131,training-0,301,Moved Permanently,Thread Group 1-8,text,true,,588,140,5,5,http://www.simplilearn.com/corporate-training/,131,0,0
1772684111684,116,training-1,301,Moved Permanently,Thread Group 1-8,text,true,,996,140,5,5,https://www.simplilearn.com/corporate-training/,116,0,0
1772684111800,9255,training-2,200,OK,Thread Group 1-8,text,true,,549903,139,5,5,https://www.simplilearn.com/corporate-training,678,0,0
1772684113639,8534,training,200,OK,Thread Group 1-2,text,true,,551487,419,4,4,https://www.simplilearn.com/corporate-training,123,0,0
1772684113639,123,training-0,301,Moved Permanently,Thread Group 1-2,text,true,,588,140,4,4,http://www.simplilearn.com/corporate-training/,123,0,0
1772684113762,123,training-1,301,Moved Permanently,Thread Group 1-2,text,true,,996,140,4,4,https://www.simplilearn.com/corporate-training/,123,0,0
1772684113885,8288,training-2,200,OK,Thread Group 1-2,text,true,,549903,139,4,4,https://www.simplilearn.com/corporate-training,420,0,0
1772684116419,6305,resources,200,OK,Thread Group 1-4,text,true,,312056,392,3,3,https://www.simplilearn.com/resources,135,0,0
1772684116419,135,resources-0,301,Moved Permanently,Thread Group 1-4,text,true,,579,131,3,3,http://www.simplilearn.com/resources/,135,0,0
1772684116554,125,resources-1,301,Moved Permanently,Thread Group 1-4,text,true,,452,131,3,3,https://www.simplilearn.com/resources/,125,0,0
1772684116679,6045,resources-2,200,OK,Thread Group 1-4,text,true,,311025,130,3,3,https://www.simplilearn.com/resources,716,0,0
1772684117516,7171,training,200,OK,Thread Group 1-10,text,true,,551487,419,3,3,https://www.simplilearn.com/corporate-training,120,0,0
1772684117516,120,training-0,301,Moved Permanently,Thread Group 1-10,text,true,,588,140,3,3,http://www.simplilearn.com/corporate-training/,120,0,0
1772684117636,125,training-1,301,Moved Permanently,Thread Group 1-10,text,true,,996,140,3,3,https://www.simplilearn.com/corporate-training/,125,0,0
1772684117761,6926,training-2,200,OK,Thread Group 1-10,text,true,,549903,139,3,3,https://www.simplilearn.com/corporate-training,364,0,0
1772684111636,15555,training,200,OK,Thread Group 1-5,text,true,,551487,419,2,2,https://www.simplilearn.com/corporate-training,136,0,0
1772684111636,136,training-0,301,Moved Permanently,Thread Group 1-5,text,true,,588,140,2,2,http://www.simplilearn.com/corporate-training/,136,0,0
1772684111772,112,training-1,301,Moved Permanently,Thread Group 1-5,text,true,,996,140,2,2,https://www.simplilearn.com/corporate-training/,112,0,0
1772684111884,15307,training-2,200,OK,Thread Group 1-5,text,true,,549903,139,2,2,https://www.simplilearn.com/corporate-training,319,0,0
1772684122723,9513,training,200,OK,Thread Group 1-4,text,true,,551487,419,1,1,https://www.simplilearn.com/corporate-training,344,0,240
1772684122723,344,training-0,301,Moved Permanently,Thread Group 1-4,text,true,,588,140,1,1,http://www.simplilearn.com/corporate-training/,344,0,240
1772684123067,357,training-1,301,Moved Permanently,Thread Group 1-4,text,true,,996,140,1,1,https://www.simplilearn.com/corporate-training/,357,0,225
1772684123424,8812,training-2,200,OK,Thread Group 1-4,text,true,,549903,139,1,1,https://www.simplilearn.com/corporate-training,432,0,0
